pfaf_id,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area
123068,0.84375,0.0186066993719695,15.328125,0.3380217052574472
123070,210.9375,0.8586235364543865,745.734375,3.0355204092117414
123080,33.328125,0.167070857341187,216.84375,1.0870179832072169
123090,42.890625,1.354785434496925,180.0,5.685656905429718
124100,167.34375,6.2613711889428965,407.671875,15.253542081298704
124200,2.953125,0.0578284771995725,25.59375,0.5011801357296286
124201,106.59375,0.6480045273930903,447.1875,2.718541420989482
124203,9.5625,0.1131424609327363,139.921875,1.6555404210010678
124204,0.421875,0.008541790571003,30.515625,0.6178561846358877
124205,22.078125,0.815923261362992,194.484375,7.187400448821771
124207,3.65625,0.0953595733226613,48.65625,1.2690158603708004
124300,22.921875,0.9439256487382748,128.25,5.281350869014152
124401,5.625,0.2108908648225924,14.90625,0.5588607917798699
124402,2.390625,0.0259940131139794,9.984375,0.1085632312407376
124403,12.515625,0.8183795198632928,39.65625,2.593067692151108
124404,10.6875,0.0774792786979579,37.6875,0.2732164038296411
124405,6.1875,0.0499979151907705,28.40625,0.2295358833758104
124406,0.28125,0.003928695974588,10.40625,0.1453617510597591
124408,1.546875,0.0254739638212767,21.796875,0.3589513083907173
124409,2.390625,0.0143712377659625,72.421875,0.4353639676159234
124501,3.9375,0.0685903225928608,20.671875,0.3600991936125194
