,pfaf_id,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area
15314,811812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15315,811813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15316,811814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15317,811815,0.562,0.021,0.438,0.017,0.0,0.0,0.0,0.0
15318,811816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15319,811817,0.25,0.004,0.188,0.003,0.0,0.0,0.0,0.0
15320,811818,0.688,0.013,0.688,0.013,0.062,0.001,0.062,0.001
15321,811819,6.438,0.057,4.438,0.039,0.125,0.001,0.25,0.002
15322,811820,18.312,0.118,13.0,0.083,0.562,0.004,1.0,0.006
15323,811830,0.375,0.047,0.375,0.047,0.0,0.0,0.0,0.0
15324,811840,39.75,0.24,36.75,0.222,1.875,0.011,2.312,0.014
15325,811850,25.625,0.201,14.812,0.116,0.5,0.004,1.625,0.013
15326,811860,9.312,0.119,6.438,0.083,0.0,0.0,1.062,0.014
15327,811870,1.062,1.337,0.5,0.629,0.0,0.0,0.062,0.079
15328,811880,20.875,0.259,14.125,0.175,5.0,0.062,4.438,0.055
15329,811890,61.562,0.441,36.688,0.263,0.625,0.004,2.688,0.019
15330,811900,0.125,0.003,0.125,0.003,0.0,0.0,0.0,0.0
15331,811901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15332,811902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15333,811903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15334,811904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15335,811905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15336,811906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15337,811907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15338,811908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15339,811909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15340,812101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15341,812102,7.75,0.144,4.688,0.087,0.0,0.0,0.0,0.0
15342,812103,0.188,0.006,0.188,0.006,0.0,0.0,0.0,0.0
15343,812104,14.188,0.337,7.812,0.186,0.0,0.0,0.062,0.001
15344,812105,1.25,0.014,0.75,0.008,0.062,0.001,0.125,0.001
15345,812106,73.562,0.21,45.562,0.13,0.188,0.001,0.125,0.0
15346,812107,24.625,1.175,19.5,0.93,0.0,0.0,0.188,0.009
15347,812108,106.312,1.366,59.688,0.767,0.188,0.002,0.188,0.002
15348,812109,211.75,1.544,176.938,1.29,0.75,0.005,1.75,0.013
15349,812201,31.375,0.083,23.875,0.063,3.438,0.009,2.812,0.007
15350,812202,55.938,0.62,51.062,0.566,7.938,0.088,6.125,0.068
15351,812203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15352,812204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15353,812205,0.0,0.0,0.0,0.0,0.938,0.054,1.438,0.083
15354,812206,35.375,0.57,35.375,0.57,0.062,0.001,0.062,0.001
15355,812207,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.008
15356,812208,79.75,1.134,67.25,0.957,11.812,0.168,4.812,0.068
15357,812209,131.125,1.216,121.625,1.128,10.125,0.094,6.0,0.056
15358,812301,1.375,0.034,0.875,0.022,0.375,0.009,0.062,0.002
15359,812302,2.375,0.085,1.25,0.045,0.25,0.009,0.0,0.0
15360,812303,1.875,0.243,1.375,0.178,0.25,0.032,0.25,0.032
15361,812304,1.5,0.022,0.688,0.01,0.438,0.006,0.812,0.012
15362,812305,10.875,0.588,7.25,0.392,0.25,0.014,2.312,0.125
15363,812306,24.938,0.136,18.688,0.102,4.938,0.027,8.438,0.046
15364,812307,25.062,0.658,16.375,0.43,0.625,0.016,5.688,0.149
15365,812308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15366,812309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15367,812410,0.312,0.003,0.188,0.002,0.0,0.0,0.438,0.004
15368,812420,0.188,0.001,0.125,0.001,0.0,0.0,0.5,0.003
15369,812430,0.062,0.003,0.062,0.003,0.0,0.0,0.0,0.0
15370,812440,1.25,0.015,1.0,0.012,0.0,0.0,0.0,0.0
15371,812450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15372,812460,1.188,0.011,0.625,0.006,0.688,0.006,1.25,0.012
15373,812471,2.0,0.027,1.312,0.018,0.0,0.0,0.0,0.0
15374,812472,14.312,0.259,11.438,0.207,0.125,0.002,0.438,0.008
15375,812473,9.375,0.993,6.125,0.649,0.0,0.0,0.0,0.0
15376,812474,8.188,0.146,6.812,0.121,0.0,0.0,0.688,0.012
15377,812475,35.625,0.529,27.938,0.415,0.062,0.001,0.375,0.006
15378,812476,4.562,0.114,3.062,0.077,0.0,0.0,0.0,0.0
15379,812477,0.5,0.192,0.5,0.192,0.0,0.0,0.0,0.0
15380,812478,11.25,0.3,10.312,0.275,0.062,0.002,0.438,0.012
15381,812479,45.562,0.284,24.688,0.154,1.812,0.011,2.688,0.017
15382,812480,15.5,0.218,9.688,0.136,0.188,0.003,0.438,0.006
15383,812490,23.125,0.333,17.188,0.248,0.188,0.003,0.562,0.008
15384,812501,0.75,0.004,0.312,0.002,0.688,0.004,2.812,0.016
15385,812502,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.004
15386,812503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15387,812504,11.625,0.083,9.625,0.069,0.688,0.005,1.062,0.008
15388,812505,0.062,0.015,0.062,0.015,0.0,0.0,0.0,0.0
15389,812506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15390,812507,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.026
15391,812508,1113.062,3.364,1028.688,3.109,1.812,0.005,2.062,0.006
15392,812509,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.041
15393,812601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15394,812602,109.625,0.871,91.062,0.724,0.0,0.0,0.688,0.005
15395,812603,0.875,0.018,0.188,0.004,0.125,0.003,2.188,0.046
15396,812604,350.625,3.224,238.75,2.196,0.0,0.0,0.0,0.0
15397,812605,139.5,1.484,80.188,0.853,0.0,0.0,0.062,0.001
15398,812606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15399,812607,4.188,0.026,0.75,0.005,0.0,0.0,0.0,0.0
15400,812608,42.312,0.653,39.75,0.613,0.0,0.0,0.0,0.0
15401,812609,138.688,0.601,95.938,0.415,0.0,0.0,0.0,0.0
15402,812701,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.046
15403,812702,23.562,0.146,16.312,0.101,0.0,0.0,0.0,0.0
15404,812703,8.688,0.116,5.5,0.074,1.0,0.013,0.0,0.0
15405,812704,12.688,0.202,6.5,0.104,0.062,0.001,0.062,0.001
15406,812705,12.125,0.051,10.75,0.045,0.0,0.0,0.062,0.0
15407,812706,17.438,0.105,4.875,0.029,0.0,0.0,0.0,0.0
15408,812707,3.125,0.078,1.625,0.04,0.0,0.0,0.062,0.002
15409,812708,39.5,0.501,17.625,0.223,0.062,0.001,0.062,0.001
15410,812709,7.75,0.087,6.312,0.071,0.125,0.001,0.125,0.001
15411,812801,6.562,0.075,5.625,0.064,0.188,0.002,0.125,0.001
15412,812802,10.188,0.197,8.938,0.173,0.062,0.001,0.062,0.001
15413,812803,1.0,0.029,0.938,0.027,0.125,0.004,0.062,0.002
15414,812804,1.375,0.046,0.312,0.01,0.0,0.0,0.0,0.0
15415,812805,0.812,0.02,0.688,0.017,0.0,0.0,0.0,0.0
15416,812806,9.688,0.075,6.375,0.049,0.25,0.002,0.312,0.002
15417,812807,0.062,0.002,0.062,0.002,0.0,0.0,0.0,0.0
15418,812808,0.375,0.01,0.0,0.0,0.0,0.0,0.0,0.0
15419,812809,9.812,0.16,7.688,0.125,0.0,0.0,0.0,0.0
15420,812910,0.188,0.104,0.0,0.0,0.0,0.0,0.0,0.0
15421,812921,0.438,0.053,0.438,0.053,0.0,0.0,0.0,0.0
15422,812922,3.875,0.075,3.438,0.067,0.062,0.001,0.188,0.004
15423,812923,0.875,0.043,0.875,0.043,0.0,0.0,0.0,0.0
15424,812924,17.0,0.134,7.938,0.063,1.75,0.014,1.312,0.01
15425,812925,1.5,0.041,0.875,0.024,0.25,0.007,0.188,0.005
15426,812926,15.75,0.193,7.562,0.093,0.188,0.002,0.188,0.002
15427,812927,0.5,0.032,0.5,0.032,0.062,0.004,0.062,0.004
15428,812928,3.938,0.088,3.375,0.075,0.375,0.008,0.312,0.007
15429,812929,19.25,0.208,14.375,0.155,2.312,0.025,1.438,0.016
15430,812930,0.812,0.016,0.688,0.014,0.062,0.001,0.375,0.007
15431,812941,0.5,0.037,0.438,0.032,0.125,0.009,0.0,0.0
15432,812942,2.938,0.148,2.688,0.135,0.062,0.003,0.0,0.0
15433,812943,0.125,0.012,0.125,0.012,0.0,0.0,0.188,0.018
15434,812944,2.75,0.022,1.625,0.013,0.062,0.001,0.0,0.0
15435,812945,3.812,0.1,3.125,0.082,0.375,0.01,0.125,0.003
15436,812946,1.125,0.035,0.625,0.019,0.062,0.002,0.0,0.0
15437,812947,8.625,0.141,5.375,0.088,0.25,0.004,0.0,0.0
15438,812948,36.375,0.405,19.312,0.215,0.438,0.005,0.062,0.001
15439,812949,51.938,0.442,29.312,0.25,0.062,0.001,0.0,0.0
15440,812950,9.688,0.053,8.5,0.047,2.125,0.012,1.812,0.01
15441,812960,20.25,0.133,13.625,0.09,0.375,0.002,0.0,0.0
15442,812970,1.188,0.183,1.125,0.173,0.125,0.019,0.0,0.0
15443,812981,0.938,0.028,0.938,0.028,1.875,0.056,0.0,0.0
15444,812982,15.812,0.189,12.938,0.155,12.812,0.153,1.062,0.013
15445,812983,0.438,0.029,0.438,0.029,0.0,0.0,0.0,0.0
15446,812984,3.062,0.163,1.188,0.063,0.875,0.047,0.312,0.017
15447,812985,0.625,0.049,0.188,0.015,0.0,0.0,0.0,0.0
15448,812986,8.812,0.207,6.375,0.15,0.0,0.0,0.0,0.0
15449,812987,37.75,0.808,26.25,0.562,0.0,0.0,0.125,0.003
15450,812988,39.062,0.94,32.562,0.784,0.125,0.003,0.188,0.005
15451,812989,13.625,0.475,9.688,0.338,0.0,0.0,0.0,0.0
15452,812990,326.312,1.206,301.25,1.114,0.188,0.001,0.125,0.0
15453,813100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15454,813101,45.438,0.154,37.438,0.127,0.062,0.0,0.188,0.001
15455,813102,0.188,0.003,0.188,0.003,0.0,0.0,0.0,0.0
15456,813103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15457,813104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15458,813105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15459,813106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15460,813107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15461,813108,1.0,0.007,1.0,0.007,0.188,0.001,0.375,0.002
15462,813109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15463,813201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15464,813202,1.438,0.034,1.438,0.034,0.312,0.007,0.25,0.006
15465,813203,0.875,0.056,0.875,0.056,0.188,0.012,0.312,0.02
15466,813204,21.438,0.799,21.438,0.799,0.062,0.002,0.188,0.007
15467,813205,1.5,0.039,1.5,0.039,0.25,0.006,0.312,0.008
15468,813206,24.5,0.749,23.812,0.728,1.125,0.034,0.5,0.015
15469,813207,41.875,0.7,31.062,0.519,0.938,0.016,0.25,0.004
15470,813208,0.812,0.041,0.5,0.026,0.062,0.003,0.0,0.0
15471,813209,41.625,0.774,32.688,0.608,2.25,0.042,0.625,0.012
15472,813300,0.5,0.027,0.0,0.0,0.188,0.01,0.062,0.003
15473,813401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15474,813402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15475,813403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15476,813404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15477,813405,0.688,0.01,0.688,0.01,0.0,0.0,0.0,0.0
15478,813406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15479,813407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15480,813408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15481,813409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15482,813501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15483,813502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15484,813503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15485,813504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15486,813505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15487,813506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15488,813507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15489,813508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15490,813509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15491,813600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15492,813700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15493,813801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15494,813802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15495,813803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15496,813804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15497,813805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15498,813806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15499,813807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500,813808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15501,813809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15502,813901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15503,813902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15504,813903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,813904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15506,813905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15507,813906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15508,813907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15509,813908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15510,813909,0.688,0.006,0.5,0.004,0.0,0.0,0.0,0.0
15511,821001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15512,821002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15513,821003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15514,821004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15515,821005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15516,821006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15517,821007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15518,821008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15519,821009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15520,822110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15521,822121,0.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0
15522,822122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15523,822123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15524,822124,17.438,0.168,12.062,0.116,0.0,0.0,0.0,0.0
15525,822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15526,822126,182.0,1.875,68.438,0.705,0.0,0.0,0.0,0.0
15527,822127,1.312,0.041,0.812,0.025,0.0,0.0,0.0,0.0
15528,822128,36.438,0.295,28.625,0.232,0.0,0.0,0.0,0.0
15529,822129,12.75,0.104,5.0,0.041,0.0,0.0,0.0,0.0
15530,822130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15531,822140,0.375,0.002,0.25,0.001,0.0,0.0,0.0,0.0
15532,822150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15533,822160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15534,822170,4.875,0.033,1.375,0.009,0.0,0.0,0.0,0.0
15535,822180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15536,822190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15537,822210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15538,822220,56.5,0.468,22.812,0.189,0.062,0.001,0.0,0.0
15539,822230,29.125,0.463,3.312,0.053,0.0,0.0,0.5,0.008
15540,822240,266.375,0.905,139.625,0.474,0.125,0.0,0.0,0.0
15541,822250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15542,822261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15543,822262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15544,822263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15545,822264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15546,822265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15547,822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15548,822267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15549,822268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15550,822269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15551,822270,11.0,0.103,11.0,0.103,0.0,0.0,0.0,0.0
15552,822280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15553,822291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15554,822292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15555,822293,12.688,0.305,12.688,0.305,0.0,0.0,0.0,0.0
15556,822294,4.562,0.229,1.188,0.059,0.0,0.0,0.0,0.0
15557,822295,17.938,0.232,12.938,0.167,0.0,0.0,0.0,0.0
15558,822296,1.188,0.044,1.188,0.044,0.0,0.0,0.0,0.0
15559,822297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15560,822298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15561,822299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15562,822310,6.188,0.139,0.0,0.0,0.0,0.0,0.0,0.0
15563,822320,3.125,0.012,0.5,0.002,0.938,0.004,0.875,0.003
15564,822330,0.375,0.139,0.188,0.069,0.0,0.0,0.0,0.0
15565,822340,2.312,0.014,1.5,0.009,0.062,0.0,0.0,0.0
15566,822350,4.812,0.03,3.812,0.023,0.0,0.0,0.625,0.004
15567,822360,144.0,0.542,116.875,0.44,0.062,0.0,0.0,0.0
15568,822370,7.75,0.07,6.0,0.054,0.062,0.001,1.188,0.011
15569,822380,34.875,0.291,21.188,0.177,3.812,0.032,2.688,0.022
15570,822390,38.312,0.538,14.562,0.204,0.062,0.001,0.062,0.001
15571,822410,69.312,0.525,33.375,0.253,4.688,0.036,0.188,0.001
15572,822421,12.562,0.29,3.875,0.09,0.812,0.019,0.188,0.004
15573,822422,0.312,0.011,0.125,0.004,0.0,0.0,0.0,0.0
15574,822423,0.062,0.003,0.0,0.0,0.0,0.0,0.062,0.003
15575,822424,1.0,0.012,0.375,0.004,0.0,0.0,0.062,0.001
15576,822425,0.062,0.005,0.062,0.005,0.0,0.0,0.0,0.0
15577,822426,0.125,0.005,0.125,0.005,0.0,0.0,0.0,0.0
15578,822427,1.312,0.019,0.938,0.014,0.0,0.0,0.0,0.0
15579,822428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15580,822429,1.125,0.018,1.125,0.018,0.0,0.0,0.0,0.0
15581,822430,190.375,2.031,82.938,0.885,2.0,0.021,0.25,0.003
15582,822440,279.312,1.225,148.562,0.652,29.562,0.13,0.562,0.002
15583,822450,51.625,0.692,26.938,0.361,2.438,0.033,0.5,0.007
15584,822461,59.688,2.2,18.062,0.666,0.0,0.0,0.0,0.0
15585,822462,32.0,1.465,10.562,0.484,0.188,0.009,0.0,0.0
15586,822463,4.875,0.259,4.625,0.245,0.25,0.013,0.0,0.0
15587,822464,186.688,4.599,71.875,1.771,40.0,0.985,0.0,0.0
15588,822465,17.562,3.077,8.062,1.413,0.0,0.0,0.0,0.0
15589,822466,148.875,0.737,107.75,0.534,0.375,0.002,0.5,0.002
15590,822467,181.625,4.29,100.062,2.364,26.688,0.63,0.125,0.003
15591,822468,940.875,12.252,672.875,8.762,173.5,2.259,0.125,0.002
15592,822469,86.062,0.777,35.0,0.316,8.062,0.073,0.625,0.006
15593,822471,182.438,4.462,97.688,2.389,0.0,0.0,0.0,0.0
15594,822472,60.0,0.564,40.875,0.384,0.562,0.005,0.125,0.001
15595,822473,5.562,0.393,4.25,0.3,0.0,0.0,0.0,0.0
15596,822474,6.438,0.088,4.812,0.066,0.0,0.0,0.0,0.0
15597,822475,1.312,0.017,0.438,0.006,0.0,0.0,0.0,0.0
15598,822476,120.188,3.16,87.875,2.311,0.0,0.0,0.0,0.0
15599,822477,4.0,0.949,3.5,0.831,0.0,0.0,0.0,0.0
15600,822478,52.25,0.56,33.375,0.358,0.25,0.003,0.125,0.001
15601,822479,32.75,0.846,26.438,0.683,0.0,0.0,0.0,0.0
15602,822480,31.875,0.14,26.188,0.115,0.0,0.0,0.0,0.0
15603,822491,62.688,1.84,29.375,0.862,0.0,0.0,0.0,0.0
15604,822492,38.75,0.399,13.688,0.141,0.188,0.002,0.0,0.0
15605,822493,4.25,0.594,2.75,0.385,0.0,0.0,0.0,0.0
15606,822494,84.375,0.579,39.438,0.271,0.0,0.0,0.0,0.0
15607,822495,17.5,0.677,13.875,0.537,0.0,0.0,0.0,0.0
15608,822496,28.625,0.517,14.562,0.263,0.0,0.0,0.0,0.0
15609,822497,1.312,1.481,0.25,0.282,0.0,0.0,0.0,0.0
15610,822498,36.5,0.312,25.0,0.213,0.125,0.001,0.062,0.001
15611,822499,35.812,0.287,22.188,0.178,0.188,0.002,0.125,0.001
15612,822511,185.438,6.935,111.125,4.156,0.312,0.012,0.0,0.0
15613,822512,48.688,1.153,35.688,0.845,0.0,0.0,0.0,0.0
15614,822513,41.938,1.102,20.125,0.529,4.688,0.123,0.0,0.0
15615,822514,110.688,1.26,48.312,0.55,8.5,0.097,0.0,0.0
15616,822515,93.688,1.012,84.375,0.911,0.188,0.002,0.0,0.0
15617,822516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15618,822517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15619,822518,18.375,0.174,7.938,0.075,0.0,0.0,0.0,0.0
15620,822519,22.875,0.562,22.875,0.562,0.0,0.0,0.0,0.0
15621,822520,127.188,0.834,69.188,0.454,4.75,0.031,0.0,0.0
15622,822530,2.375,0.029,2.375,0.029,0.0,0.0,0.0,0.0
15623,822541,28.75,0.535,12.062,0.224,0.188,0.003,0.0,0.0
15624,822542,53.625,2.813,13.125,0.688,0.0,0.0,0.0,0.0
15625,822543,4.875,0.403,4.562,0.377,0.0,0.0,0.0,0.0
15626,822544,79.25,2.854,40.688,1.465,0.0,0.0,0.0,0.0
15627,822545,166.938,3.456,69.062,1.43,0.062,0.001,0.0,0.0
15628,822546,32.0,2.279,8.938,0.637,0.0,0.0,0.0,0.0
15629,822547,10.062,0.541,4.5,0.242,0.125,0.007,0.0,0.0
15630,822548,974.688,4.516,620.562,2.875,159.625,0.74,6.5,0.03
15631,822549,106.625,0.975,93.812,0.858,1.562,0.014,0.625,0.006
15632,822550,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.003
15633,822560,693.812,3.724,628.062,3.371,0.188,0.001,0.375,0.002
15634,822570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15635,822580,821.312,5.763,727.625,5.106,2.25,0.016,1.438,0.01
15636,822590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15637,822610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15638,822621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15639,822622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15640,822623,12.875,0.113,4.875,0.043,0.0,0.0,0.0,0.0
15641,822624,184.875,0.612,95.375,0.316,0.0,0.0,0.0,0.0
15642,822625,10.188,2.436,10.188,2.436,0.0,0.0,0.0,0.0
15643,822626,1.75,0.02,1.312,0.015,0.0,0.0,0.0,0.0
15644,822627,6.875,0.116,5.0,0.084,0.0,0.0,0.0,0.0
15645,822628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15646,822629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15647,822630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15648,822641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15649,822642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15650,822643,204.312,6.605,173.438,5.607,0.0,0.0,0.188,0.006
15651,822644,12.875,0.243,12.875,0.243,0.0,0.0,0.0,0.0
15652,822645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15653,822646,16.438,0.317,16.438,0.317,0.0,0.0,0.0,0.0
15654,822647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15655,822648,112.625,0.391,106.75,0.371,0.0,0.0,0.0,0.0
15656,822649,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0
15657,822650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15658,822660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15659,822670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15660,822680,3.438,0.017,3.438,0.017,0.062,0.0,0.062,0.0
15661,822691,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0
15662,822692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15663,822693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15664,822694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15665,822695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15666,822696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15667,822697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15668,822698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15669,822699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15670,822700,425.688,2.587,394.812,2.399,0.375,0.002,0.188,0.001
15671,822810,1.938,0.192,1.938,0.192,0.0,0.0,0.0,0.0
15672,822820,84.75,0.375,48.625,0.215,0.0,0.0,0.0,0.0
15673,822830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15674,822841,108.375,0.406,108.375,0.406,0.0,0.0,0.0,0.0
15675,822842,23.0,0.24,23.0,0.24,0.0,0.0,0.0,0.0
15676,822843,8.75,0.392,8.688,0.389,0.0,0.0,0.0,0.0
15677,822844,167.188,1.735,160.75,1.668,0.0,0.0,0.0,0.0
15678,822845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
